,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,어린이보호구역
3827,2.02111E+15,2021년 11월 24일 18시,수요일,경기도 고양시 덕양구 동산동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,30세,상해없음,자전거,남,12세,경상,1
3828,2.02111E+15,2021년 11월 25일 14시,목요일,경기도 오산시 세교동,부상신고사고,0,0,0,1,차대차 - 측면충돌,기타,건조,맑음,단일로 - 기타,이륜,남,50세,상해없음,자전거,남,11세,부상신고,0
3829,2.02111E+15,2021년 11월 25일 17시,목요일,경기도 군포시 당정동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,남,65세,상해없음,보행자,여,10세,중상,0
3830,2.02111E+15,2021년 11월 26일 18시,금요일,경기도 의정부시 장암동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,흐림,교차로 - 교차로부근,이륜,남,60세,상해없음,보행자,여,10세,중상,0
3831,2.02111E+15,2021년 11월 27일 15시,토요일,경기도 고양시 일산서구 일산동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,40세,상해없음,자전거,남,12세,중상,0
3832,2.02111E+15,2021년 11월 28일 18시,일요일,경기도 군포시 산본동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,45세,상해없음,자전거,남,10세,경상,0
3833,2.02111E+15,2021년 11월 29일 19시,월요일,경기도 부천시 옥길동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,51세,상해없음,자전거,남,11세,경상,0
3834,2.02112E+15,2021년 12월 1일 14시,수요일,경기도 화성시 영천동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승합,남,62세,상해없음,자전거,남,10세,중상,0
3835,2.02112E+15,2021년 12월 2일 15시,목요일,경기도 남양주시 다산동,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,44세,상해없음,자전거,여,12세,경상,0
3836,2.02112E+15,2021년 12월 3일 17시,금요일,경기도 김포시 통진읍,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,젖음/습기,맑음,단일로 - 기타,승용,남,52세,상해없음,자전거,남,12세,경상,1
3837,2.02112E+15,2021년 12월 3일 18시,금요일,경기도 시흥시 장현동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승합,남,64세,상해없음,보행자,남,11세,경상,0
3838,2.02112E+15,2021년 12월 6일 17시,월요일,경기도 평택시 합정동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,흐림,교차로 - 교차로부근,승합,남,58세,상해없음,보행자,여,11세,경상,0
3839,2.02112E+15,2021년 12월 7일 08시,화요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,43세,상해없음,보행자,여,11세,경상,0
3840,2.02112E+15,2021년 12월 7일 15시,화요일,경기도 남양주시 진접읍,경상사고,0,0,2,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,37세,경상,보행자,여,10세,경상,0
3841,2.02112E+15,2021년 12월 8일 08시,수요일,경기도 안성시 공도읍,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,기타,주차장 - 주차장,승용,여,45세,상해없음,자전거,남,11세,중상,0
3842,2.02112E+15,2021년 12월 9일 18시,목요일,경기도 용인시 처인구 역북동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,이륜,남,34세,상해없음,보행자,남,12세,경상,0
3843,2.02112E+15,2021년 12월 9일 18시,목요일,경기도 화성시 영천동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,58세,기타불명,자전거,여,10세,경상,0
3844,2.02112E+15,2021년 12월 10일 14시,금요일,경기도 남양주시 화도읍,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,기타,건조,맑음,단일로 - 기타,화물,남,58세,상해없음,보행자,여,10세,경상,0
3845,2.02112E+15,2021년 12월 10일 20시,금요일,경기도 부천시 원종동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,39세,상해없음,보행자,남,10세,경상,0
3846,2.02112E+15,2021년 12월 13일 14시,월요일,경기도 수원시 장안구 영화동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,63세,상해없음,보행자,남,10세,경상,0
3847,2.02112E+15,2021년 12월 13일 21시,월요일,경기도 고양시 덕양구 행신동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,자전거,남,10세,경상,0
3848,2.02112E+15,2021년 12월 14일 16시,화요일,경기도 화성시 송산면,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,54세,상해없음,보행자,남,10세,경상,0
3849,2.02112E+15,2021년 12월 15일 17시,수요일,경기도 부천시 심곡동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,남,57세,상해없음,보행자,남,10세,경상,1
3850,2.02112E+15,2021년 12월 17일 15시,금요일,경기도 수원시 팔달구 화서동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,41세,상해없음,자전거,남,11세,경상,1
3851,2.02112E+15,2021년 12월 17일 17시,금요일,경기도 부천시 중동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,61세,상해없음,보행자,여,11세,중상,0
3852,2.02112E+15,2021년 12월 17일 18시,금요일,경기도 이천시 부발읍,중상사고,0,1,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,여,51세,상해없음,보행자,여,12세,중상,1
3853,2.02112E+15,2021년 12월 19일 20시,일요일,경기도 안성시 공도읍,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,56세,상해없음,보행자,남,10세,경상,0
3854,2.02112E+15,2021년 12월 20일 17시,월요일,경기도 의왕시 삼동,중상사고,0,1,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,기타 - 기타,원동기,남,61세,상해없음,보행자,여,11세,경상,0
3855,2.02112E+15,2021년 12월 20일 17시,월요일,경기도 화성시 안녕동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,여,47세,상해없음,자전거,남,12세,경상,0
3856,2.02112E+15,2021년 12월 21일 14시,화요일,경기도 오산시 수청동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,35세,상해없음,보행자,남,10세,경상,0
3857,2.02112E+15,2021년 12월 24일 15시,금요일,경기도 고양시 일산동구 마두동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,여,66세,상해없음,자전거,남,11세,경상,0
3858,2.02112E+15,2021년 12월 24일 19시,금요일,경기도 구리시 수택동,경상사고,0,0,2,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승용,여,52세,상해없음,보행자,여,11세,경상,0
3859,2.02112E+15,2021년 12월 27일 16시,월요일,경기도 성남시 분당구 삼평동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,기타,맑음,교차로 - 교차로안,기타불명,기타불명,미분류,기타불명,자전거,남,10세,경상,0
3860,2.02112E+15,2021년 12월 28일 17시,화요일,경기도 성남시 수정구 창곡동,경상사고,0,0,1,0,차대차 - 기타,불법유턴,건조,맑음,교차로 - 교차로부근,승용,여,49세,상해없음,자전거,남,10세,경상,1
3861,2.02112E+15,2021년 12월 29일 11시,수요일,경기도 고양시 일산서구 가좌동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,기타 - 기타,화물,남,53세,상해없음,자전거,남,12세,경상,0
3862,2.02112E+15,2021년 12월 29일 16시,수요일,경기도 부천시 고강동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,화물,남,61세,상해없음,보행자,남,10세,경상,0
3863,2.02112E+15,2021년 12월 30일 07시,목요일,경기도 의왕시 오전동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,기타 - 기타,승합,남,58세,상해없음,보행자,남,12세,경상,0
3864,2.02112E+15,2021년 12월 30일 09시,목요일,경기도 고양시 덕양구 동산동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,서리/결빙,맑음,교차로 - 교차로안,승용,남,41세,상해없음,보행자,여,11세,경상,0
3865,2.02112E+15,2021년 12월 31일 13시,금요일,경기도 군포시 금정동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,64세,상해없음,자전거,남,10세,경상,0
3866,2.02112E+15,2021년 12월 31일 16시,금요일,경기도 부천시 고강동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,19세,상해없음,보행자,남,11세,경상,1
3867,2.02201E+15,2022년 1월 1일 11시,토요일,경기도 김포시 양촌읍,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,37세,상해없음,보행자,여,11세,경상,0
3868,2.02201E+15,2022년 1월 5일 16시,수요일,경기도 이천시 갈산동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,35세,상해없음,보행자,남,10세,부상신고,0
3869,2.02201E+15,2022년 1월 5일 18시,수요일,경기도 성남시 분당구 이매동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,38세,상해없음,자전거,남,11세,경상,0
3870,2.02201E+15,2022년 1월 7일 16시,금요일,경기도 안산시 상록구 사동,부상신고사고,0,0,0,1,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,77세,상해없음,보행자,남,12세,부상신고,0
3871,2.02201E+15,2022년 1월 7일 18시,금요일,경기도 김포시 장기동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,여,66세,상해없음,보행자,남,11세,경상,0
3872,2.02201E+15,2022년 1월 7일 18시,금요일,경기도 수원시 영통구 매탄동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,35세,상해없음,보행자,여,11세,경상,0
3873,2.02201E+15,2022년 1월 9일 15시,일요일,경기도 수원시 권선구 권선동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,원동기,남,58세,상해없음,보행자,여,10세,중상,0
3874,2.02201E+15,2022년 1월 10일 16시,월요일,경기도 화성시 반송동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,67세,상해없음,자전거,남,10세,부상신고,0
3875,2.02201E+15,2022년 1월 11일 14시,화요일,경기도 시흥시 능곡동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승합,남,60세,상해없음,보행자,남,12세,중상,0
3876,2.02201E+15,2022년 1월 13일 20시,목요일,경기도 성남시 분당구 구미동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,60세,상해없음,보행자,남,10세,경상,0
3877,2.02201E+15,2022년 1월 17일 14시,월요일,경기도 용인시 수지구 풍덕천동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,적설,눈,교차로 - 교차로안,승용,여,40세,상해없음,보행자,남,12세,경상,1
3878,2.02201E+15,2022년 1월 18일 15시,화요일,경기도 화성시 향남읍,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,기타,맑음,교차로 - 교차로횡단보도내,승합,여,51세,상해없음,보행자,여,10세,경상,0
3879,2.02201E+15,2022년 1월 19일 12시,수요일,경기도 평택시 오성면,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,49세,상해없음,보행자,남,10세,경상,0
3880,2.02201E+15,2022년 1월 24일 15시,월요일,경기도 부천시 내동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,기타 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,10세,중상,0
3881,2.02201E+15,2022년 1월 26일 12시,수요일,경기도 수원시 장안구 송죽동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,62세,상해없음,보행자,여,10세,경상,0
3882,2.02201E+15,2022년 1월 30일 15시,일요일,경기도 남양주시 수석동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,30세,상해없음,보행자,여,10세,중상,0
3883,2.02202E+15,2022년 2월 7일 15시,월요일,경기도 군포시 당동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,61세,기타불명,자전거,남,10세,경상,0
3884,2.02202E+15,2022년 2월 8일 14시,화요일,경기도 군포시 금정동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,69세,상해없음,보행자,여,10세,경상,0
3885,2.02202E+15,2022년 2월 8일 15시,화요일,경기도 파주시 목동동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,36세,상해없음,보행자,남,12세,중상,0
3886,2.02202E+15,2022년 2월 8일 18시,화요일,경기도 의정부시 금오동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,28세,상해없음,보행자,여,11세,경상,0
3887,2.02202E+15,2022년 2월 10일 09시,목요일,경기도 광명시 하안동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,51세,상해없음,보행자,남,12세,경상,0
3888,2.02202E+15,2022년 2월 12일 12시,토요일,경기도 이천시 증포동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로안,원동기,남,17세,상해없음,보행자,남,12세,경상,0
3889,2.02202E+15,2022년 2월 12일 13시,토요일,경기도 부천시 상동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,41세,상해없음,보행자,여,10세,경상,0
3890,2.02202E+15,2022년 2월 15일 18시,화요일,경기도 부천시 원미동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,64세,상해없음,보행자,여,12세,경상,0
